,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
3331,Talladega,Talladega,AL,Alabama,1121,Talladega,33.4329,-86.0976,13304,233.0,polygon,False,True,America/Chicago,3,35160 35161,1840008244
3342,Jasper,Jasper,AL,Alabama,1127,Walker,33.8503,-87.2708,13248,178.0,polygon,False,True,America/Chicago,3,35503 35504 35501 35502,1840003778
3385,Moody,Moody,AL,Alabama,1115,St. Clair,33.5986,-86.4963,13065,205.0,polygon,False,True,America/Chicago,3,35094 35173 35004 35120,1840014770
3413,Irondale,Irondale,AL,Alabama,1073,Jefferson,33.544,-86.6599,12893,287.0,polygon,False,True,America/Chicago,3,35210 35015,1840014797
3438,Gulf Shores,Gulf Shores,AL,Alabama,1003,Baldwin,30.2759,-87.7013,12757,174.0,polygon,False,True,America/Chicago,3,36542 36547,1840013886
3489,Jacksonville,Jacksonville,AL,Alabama,1015,Calhoun,33.8088,-85.7545,12544,443.0,polygon,False,True,America/Chicago,3,36265,1840007433
3550,Pell City,Pell City,AL,Alabama,1115,St. Clair,33.5609,-86.2669,12275,217.0,polygon,False,True,America/Chicago,3,35125 35128,1840014771
3603,Leeds,Leeds,AL,Alabama,1073,Jefferson,33.5429,-86.5636,12040,206.0,polygon,False,True,America/Chicago,3,35094 35173,1840005106
3727,Ozark,Ozark,AL,Alabama,1045,Dale,31.4508,-85.6473,11562,161.0,polygon,False,True,America/Chicago,3,36360 36361,1840005283
3924,Saks,Saks,AL,Alabama,1015,Calhoun,33.7118,-85.8536,10763,341.0,polygon,False,False,America/Chicago,3,36201 36206 36202,1840013708
3983,Fairfield,Fairfield,AL,Alabama,1073,Jefferson,33.4747,-86.9194,10568,1175.0,polygon,False,True,America/Chicago,3,35064,1840001883
4086,Pike Road,Pike Road,AL,Alabama,1101,Montgomery,32.2934,-86.0902,10159,119.0,polygon,False,True,America/Chicago,3,36064 36013 36116,1840017000
4143,Clay,Clay,AL,Alabama,1073,Jefferson,33.6976,-86.607,9923,381.0,polygon,False,True,America/Chicago,3,35173 35126,1840014790
4163,Scottsboro,Scottsboro,AL,Alabama,1071,Jackson,34.6438,-86.0491,9841,110.0,polygon,False,True,America/Chicago,3,35768 35769,1840005605
4170,Robertsdale,Robertsdale,AL,Alabama,1003,Baldwin,30.5534,-87.7023,9817,387.0,polygon,False,True,America/Chicago,3,36567,1840014981
4183,Russellville,Russellville,AL,Alabama,1059,Franklin,34.5056,-87.7282,9772,280.0,polygon,False,True,America/Chicago,3,35654 35653,1840004247
4206,Boaz,Boaz,AL,Alabama,1095,Marshall,34.1985,-86.1529,9704,257.0,polygon,False,True,America/Chicago,3,35957 35956,1840013602
4233,Rainbow City,Rainbow City,AL,Alabama,1055,Etowah,33.9337,-86.0922,9611,146.0,polygon,False,True,America/Chicago,3,35906,1840014732
4235,Pleasant Grove,Pleasant Grove,AL,Alabama,1073,Jefferson,33.4936,-86.9782,9604,375.0,polygon,False,True,America/Chicago,3,35127,1840014793
4320,Meadowbrook,Meadowbrook,AL,Alabama,1117,Shelby,33.3932,-86.7041,9387,844.0,polygon,False,False,America/Chicago,3,35242,1840027633
4360,Fultondale,Fultondale,AL,Alabama,1073,Jefferson,33.6177,-86.8015,9284,293.0,polygon,False,True,America/Chicago,3,35217 35119 35068,1840002481
4365,Forestdale,Forestdale,AL,Alabama,1073,Jefferson,33.5737,-86.9002,9273,530.0,polygon,False,False,America/Chicago,3,35214 35005 35231,1840013723
4387,Spanish Fort,Spanish Fort,AL,Alabama,1003,Baldwin,30.7257,-87.8601,9214,117.0,polygon,False,True,America/Chicago,3,36507 36527 36578 36577,1840015879
4448,Alexander City,Alexander City,AL,Alabama,1123,Tallapoosa,32.9242,-85.9361,9046,131.0,polygon,False,True,America/Chicago,3,35010 35011,1840013788
4502,Southside,Southside,AL,Alabama,1055,Etowah,33.9007,-86.0238,8905,181.0,polygon,False,True,America/Chicago,3,35907,1840015604
4504,Sheffield,Sheffield,AL,Alabama,1033,Colbert,34.757,-87.6977,8901,494.0,polygon,False,True,America/Chicago,3,35660,1840015537
4573,Bay Minette,Bay Minette,AL,Alabama,1003,Baldwin,30.893,-87.7912,8704,209.0,polygon,False,True,America/Chicago,3,36507,1840000959
4635,Guntersville,Guntersville,AL,Alabama,1095,Marshall,34.367,-86.2638,8571,129.0,polygon,False,True,America/Chicago,3,35976,1840006456
4653,Wetumpka,Wetumpka,AL,Alabama,1051,Elmore,32.5407,-86.2052,8538,295.0,polygon,False,True,America/Chicago,3,36093 36092,1840006013
4671,Eufaula,Eufaula,AL,Alabama,1005,Barbour,31.9102,-85.1505,8484,75.0,polygon,False,True,America/Chicago,3,36027 36072,1840001685
4678,Tuscumbia,Tuscumbia,AL,Alabama,1033,Colbert,34.7204,-87.7035,8461,354.0,polygon,False,True,America/Chicago,3,35674,1840005567
4725,Arab,Arab,AL,Alabama,1095,Marshall,34.3309,-86.4991,8342,242.0,polygon,False,True,America/Chicago,3,35016,1840013600
4934,Tuskegee,Tuskegee,AL,Alabama,1087,Macon,32.4395,-85.7139,7870,195.0,polygon,False,True,America/Chicago,3,36088 36083 36087,1840004337
5303,Brook Highland,Brook Highland,AL,Alabama,1117,Shelby,33.4359,-86.6849,7116,979.0,polygon,False,False,America/Chicago,3,35242,1840027551
5306,Pinson,Pinson,AL,Alabama,1073,Jefferson,33.7057,-86.6674,7106,257.0,polygon,False,True,America/Chicago,3,35215 35126 35123,1840022941
5339,Fort Payne,Fort Payne,AL,Alabama,1049,DeKalb,34.4557,-85.6965,7049,96.0,polygon,False,True,America/Chicago,3,35967 35968,1840004822
5462,Moores Mill,Moores Mill,AL,Alabama,1089,Madison,34.8491,-86.5222,6815,193.0,polygon,False,False,America/Chicago,3,35810 35811 35759,1840013547
5478,Lincoln,Lincoln,AL,Alabama,1121,Talladega,33.5935,-86.1371,6781,104.0,polygon,False,True,America/Chicago,3,35160 35096,1840015698
5489,Montevallo,Montevallo,AL,Alabama,1117,Shelby,33.1246,-86.8476,6738,203.0,polygon,False,True,America/Chicago,3,35115,1840014825
5549,Brewton,Brewton,AL,Alabama,1053,Escambia,31.1111,-87.0737,6615,179.0,polygon,False,True,America/Chicago,3,36426 36427,1840006146
5552,Meridianville,Meridianville,AL,Alabama,1089,Madison,34.8729,-86.5722,6609,164.0,polygon,False,False,America/Chicago,3,35773 35750 35759,1840013546
5556,Hamilton,Hamilton,AL,Alabama,1093,Marion,34.1346,-87.9755,6606,67.0,polygon,False,True,America/Chicago,3,35570,1840003629
5625,Theodore,Theodore,AL,Alabama,1097,Mobile,30.5408,-88.1884,6483,313.0,polygon,False,False,America/Chicago,3,36590 36582,1840013895
5667,Andalusia,Andalusia,AL,Alabama,1039,Covington,31.3101,-86.4781,6407,170.0,polygon,False,True,America/Chicago,3,36420 36421,1840004591
5761,Orange Beach,Orange Beach,AL,Alabama,1003,Baldwin,30.2941,-87.5851,6235,163.0,polygon,False,True,America/Chicago,3,36561 36530,1840014980
5789,Satsuma,Satsuma,AL,Alabama,1097,Mobile,30.8577,-88.0632,6190,325.0,polygon,False,True,America/Chicago,3,36572,1840015887
5814,Lanett,Lanett,AL,Alabama,1017,Chambers,32.8571,-85.2081,6151,380.0,polygon,False,True,America/Chicago,3,36863,1840014858
5839,Tarrant,Tarrant,AL,Alabama,1073,Jefferson,33.5945,-86.7684,6109,369.0,polygon,False,True,America/Chicago,3,35217,1840015671
5901,Grayson Valley,Grayson Valley,AL,Alabama,1073,Jefferson,33.6469,-86.6414,5986,1179.0,polygon,False,False,America/Chicago,3,35235,1840027631
5952,Clanton,Clanton,AL,Alabama,1021,Chilton,32.844,-86.623,5901,148.0,polygon,False,True,America/Chicago,3,35045 35046,1840006157
5986,Atmore,Atmore,AL,Alabama,1053,Escambia,31.0927,-87.4763,5864,160.0,polygon,False,True,America/Chicago,3,36502 36503 36504,1840013888
6054,Attalla,Attalla,AL,Alabama,1055,Etowah,34.0049,-86.104,5771,319.0,polygon,False,True,America/Chicago,3,35954,1840013655
6097,Chickasaw,Chickasaw,AL,Alabama,1097,Mobile,30.7714,-88.0793,5702,523.0,polygon,False,True,America/Chicago,3,36611 36671,1840014986
6099,Demopolis,Demopolis,AL,Alabama,1091,Marengo,32.498,-87.8298,5701,143.0,polygon,False,True,America/Chicago,3,36732 36742,1840014897
6100,Harvest,Harvest,AL,Alabama,1089,Madison,34.8558,-86.7521,5700,178.0,polygon,False,False,America/Chicago,3,35749,1840013544
6158,Semmes,Semmes,AL,Alabama,1097,Mobile,30.7941,-88.2358,5594,176.0,polygon,False,True,America/Chicago,3,36613 36575,1840027491
6215,Highland Lakes,Highland Lakes,AL,Alabama,1117,Shelby,33.397,-86.6497,5500,565.0,polygon,False,True,America/Chicago,3,35242,1840075149
6229,Greenville,Greenville,AL,Alabama,1013,Butler,31.8437,-86.6379,5477,133.0,polygon,False,True,America/Chicago,3,36037,1840003498
6291,Smiths Station,Smiths Station,AL,Alabama,1081,Lee,32.5284,-85.096,5391,300.0,polygon,False,True,America/Chicago,3,36877,1840015792
6299,Oneonta,Oneonta,AL,Alabama,1009,Blount,33.9392,-86.4929,5382,161.0,polygon,False,True,America/Chicago,3,35121,1840005206
6363,Brent,Brent,AL,Alabama,1007,Bibb,32.9421,-87.1753,5302,208.0,polygon,False,True,America/Chicago,3,35042 35034,1840013781
6481,Margaret,Margaret,AL,Alabama,1115,St. Clair,33.6735,-86.468,5137,201.0,polygon,False,True,America/Chicago,3,35112 35120,1840016772
6484,Fort Rucker,Fort Rucker,AL,Alabama,1045,Dale,31.3428,-85.7154,5134,182.0,polygon,True,True,America/Chicago,3,36362,1840073838
6492,Rainsville,Rainsville,AL,Alabama,1049,DeKalb,34.4939,-85.8435,5123,95.0,polygon,False,True,America/Chicago,3,35986,1840014658
6507,Daleville,Daleville,AL,Alabama,1045,Dale,31.2915,-85.7117,5102,139.0,polygon,False,True,America/Chicago,3,36322,1840014955
6521,Glencoe,Glencoe,AL,Alabama,1055,Etowah,33.9449,-85.9319,5071,116.0,polygon,False,True,America/Chicago,3,35903 35905,1840003257
6569,Midfield,Midfield,AL,Alabama,1073,Jefferson,33.4552,-86.9226,5002,727.0,polygon,False,True,America/Chicago,3,35221 35228,1840014791
6700,Childersburg,Childersburg,AL,Alabama,1121,Talladega,33.2961,-86.3457,4837,151.0,polygon,False,True,America/Chicago,3,35044 35014,1840014813
6816,Headland,Headland,AL,Alabama,1067,Henry,31.3501,-85.3523,4712,59.0,polygon,False,True,America/Chicago,3,36345,1840014949
6843,Lake View,Lake View,AL,Alabama,1125,Tuscaloosa,33.2802,-87.1258,4679,490.0,polygon,False,True,America/Chicago,3,35111,1840016839
6896,Opp,Opp,AL,Alabama,1039,Covington,31.2848,-86.257,4612,104.0,polygon,False,True,America/Chicago,3,36467,1840014960
6938,Pine Level,Pine Level,AL,Alabama,1001,Autauga,32.5797,-86.4529,4574,71.0,polygon,False,False,America/Chicago,3,36067 36022,1840023046
6961,Union Springs,Union Springs,AL,Alabama,1011,Bullock,32.1395,-85.7141,4547,198.0,polygon,False,True,America/Chicago,3,36089,1840004415
6991,Winfield,Winfield,AL,Alabama,1093,Marion,33.9334,-87.7962,4519,98.0,polygon,False,True,America/Chicago,3,35594,1840015587
7161,Argo,Argo,AL,Alabama,1073,Jefferson,33.6961,-86.5066,4348,156.0,polygon,False,True,America/Chicago,3,35173 35120,1840015668
7233,Priceville,Priceville,AL,Alabama,1103,Morgan,34.5247,-86.8855,4291,251.0,polygon,False,True,America/Chicago,3,35603,1840017927
7249,Adamsville,Adamsville,AL,Alabama,1073,Jefferson,33.6063,-86.9745,4281,65.0,polygon,False,True,America/Chicago,3,35214 35005 35060 35073,1840013724
7276,Hokes Bluff,Hokes Bluff,AL,Alabama,1055,Etowah,33.9902,-85.8639,4257,137.0,polygon,False,True,America/Chicago,3,35903 35905,1840014733
7288,Redland,Redland,AL,Alabama,1051,Elmore,32.4754,-86.1375,4242,67.0,polygon,False,True,America/Chicago,3,36093,1840037844
7292,Monroeville,Monroeville,AL,Alabama,1099,Monroe,31.5162,-87.3279,4240,165.0,polygon,False,True,America/Chicago,3,36460 36461,1840005191
7334,Woodstock,Woodstock,AL,Alabama,1007,Bibb,33.2193,-87.1489,4202,89.0,polygon,False,True,America/Chicago,3,35188 35111,1840016895
7365,Roanoke,Roanoke,AL,Alabama,1111,Randolph,33.1454,-85.3694,4162,121.0,polygon,False,True,America/Chicago,3,36274,1840014834
7371,Holt,Holt,AL,Alabama,1125,Tuscaloosa,33.2302,-87.4827,4159,507.0,polygon,False,False,America/Chicago,3,35404,1840013753
7404,Holtville,Holtville,AL,Alabama,1051,Elmore,32.6314,-86.3268,4133,73.0,polygon,False,False,America/Chicago,3,36092 36022,1840023043
7453,Grand Bay,Grand Bay,AL,Alabama,1097,Mobile,30.4717,-88.345,4090,182.0,polygon,False,False,America/Chicago,3,36541,1840013894
7521,Mount Olive,Mount Olive,AL,Alabama,1073,Jefferson,33.6778,-86.8726,4021,168.0,polygon,False,False,America/Chicago,3,35117,1840013727
7545,Alexandria,Alexandria,AL,Alabama,1015,Calhoun,33.7675,-85.8792,4000,138.0,polygon,False,False,America/Chicago,3,36265 36250,1840013707
7653,Haleyville,Haleyville,AL,Alabama,1133,Winston,34.2331,-87.6175,3893,190.0,polygon,False,True,America/Chicago,3,35565,1840013644
7654,Odenville,Odenville,AL,Alabama,1115,St. Clair,33.6987,-86.4225,3893,105.0,polygon,False,True,America/Chicago,3,35146 35120,1840016774
7679,Citronelle,Citronelle,AL,Alabama,1097,Mobile,31.0952,-88.2468,3861,57.0,polygon,False,True,America/Chicago,3,36522,1840014987
7737,Elba,Elba,AL,Alabama,1031,Coffee,31.4172,-86.0759,3811,95.0,polygon,False,True,America/Chicago,3,36323,1840001532
7783,Tallassee,Tallassee,AL,Alabama,1051,Elmore,32.5314,-85.8902,3773,157.0,polygon,False,True,America/Chicago,3,36078,1840015790
7799,Centre,Centre,AL,Alabama,1019,Cherokee,34.1551,-85.6699,3762,121.0,polygon,False,True,America/Chicago,3,35960,1840001099
7820,Sumiton,Sumiton,AL,Alabama,1127,Walker,33.7503,-87.0483,3741,172.0,polygon,False,True,America/Chicago,3,35062 35148,1840015640
7993,Kimberly,Kimberly,AL,Alabama,1073,Jefferson,33.776,-86.7968,3593,231.0,polygon,False,True,America/Chicago,3,35071 35091 35116,1840016799
8018,Valley Grande,Valley Grande,AL,Alabama,1047,Dallas,32.4862,-87.0305,3570,41.0,polygon,False,True,America/Chicago,3,36703 36701,1840015794
8154,Cottondale,Cottondale,AL,Alabama,1125,Tuscaloosa,33.1922,-87.4544,3469,387.0,polygon,False,False,America/Chicago,3,35404 35453,1840023723
8176,Hazel Green,Hazel Green,AL,Alabama,1089,Madison,34.9237,-86.5671,3452,132.0,polygon,False,False,America/Chicago,3,35750,1840013545
8193,Ladonia,Ladonia,AL,Alabama,1113,Russell,32.4609,-85.0877,3444,424.0,polygon,False,False,America/Chicago,3,36870 36869,1840013828
8228,Hanceville,Hanceville,AL,Alabama,1043,Cullman,34.0634,-86.7651,3422,296.0,polygon,False,True,America/Chicago,3,35077,1840013642
8252,Heflin,Heflin,AL,Alabama,1029,Cleburne,33.6471,-85.5698,3409,81.0,polygon,False,True,America/Chicago,3,36264,1840007380
8253,Piedmont,Piedmont,AL,Alabama,1015,Calhoun,33.9268,-85.6148,3408,178.0,polygon,False,True,America/Chicago,3,36272,1840014781
8338,West End-Cobb Town,West End-Cobb Town,AL,Alabama,1015,Calhoun,33.6526,-85.8742,3346,313.0,polygon,False,True,America/Chicago,3,36201,1840073855
8349,Kinsey,Kinsey,AL,Alabama,1069,Houston,31.2926,-85.3353,3341,72.0,polygon,False,True,America/Chicago,3,36303 36345,1840017127
8466,Livingston,Livingston,AL,Alabama,1119,Sumter,32.5982,-88.1891,3260,176.0,polygon,False,True,America/Chicago,3,35470,1840005153
8530,Warrior,Warrior,AL,Alabama,1073,Jefferson,33.8153,-86.8153,3210,127.0,polygon,False,True,America/Chicago,3,35180,1840015674
8547,Emerald Mountain,Emerald Mountain,AL,Alabama,1051,Elmore,32.4396,-86.0857,3200,76.0,polygon,False,True,America/Chicago,3,36093 36078,1840037820
8552,Underwood-Petersville,Underwood-Petersville,AL,Alabama,1077,Lauderdale,34.877,-87.6975,3196,212.0,polygon,False,True,America/Chicago,3,35633,1840073851
8617,Fayette,Fayette,AL,Alabama,1057,Fayette,33.6943,-87.8307,3154,193.0,polygon,False,True,America/Chicago,3,35555,1840006295
8673,Marion,Marion,AL,Alabama,1105,Perry,32.6318,-87.3172,3123,114.0,polygon,False,True,America/Chicago,3,36756,1840008188
8727,Red Bay,Red Bay,AL,Alabama,1059,Franklin,34.4358,-88.1362,3085,122.0,polygon,False,True,America/Chicago,3,35582,1840014682
8760,Weaver,Weaver,AL,Alabama,1015,Calhoun,33.7602,-85.8117,3061,339.0,polygon,False,True,America/Chicago,3,36277,1840015646
8769,Dadeville,Dadeville,AL,Alabama,1123,Tallapoosa,32.8326,-85.7675,3053,73.0,polygon,False,True,America/Chicago,3,36853,1840001397
8775,Loxley,Loxley,AL,Alabama,1003,Baldwin,30.6813,-87.7418,3049,36.0,polygon,False,True,America/Chicago,3,36551 36527 36578,1840017123
8852,Thomasville,Thomasville,AL,Alabama,1025,Clarke,31.9111,-87.7419,2993,169.0,polygon,False,True,America/Chicago,3,36784,1840015849
8953,Springville,Springville,AL,Alabama,1115,St. Clair,33.7643,-86.4749,2927,186.0,polygon,False,True,America/Chicago,3,35146,1840015642
8976,New Hope,New Hope,AL,Alabama,1089,Madison,34.537,-86.4128,2916,130.0,polygon,False,True,America/Chicago,3,35760,1840014646
8991,La Fayette,La Fayette,AL,Alabama,1017,Chambers,32.8997,-85.4007,2910,126.0,polygon,False,True,America/Chicago,3,36862,1840008339
9060,Columbiana,Columbiana,AL,Alabama,1117,Shelby,33.193,-86.6115,2864,101.0,polygon,False,True,America/Chicago,3,35051,1840006158
9083,Clayton,Clayton,AL,Alabama,1005,Barbour,31.8822,-85.4604,2847,162.0,polygon,False,True,America/Chicago,3,36016,1840001251
9197,Brighton,Brighton,AL,Alabama,1073,Jefferson,33.4393,-86.9454,2775,757.0,polygon,False,True,America/Chicago,3,35020,1840013734
9247,Luverne,Luverne,AL,Alabama,1041,Crenshaw,31.7186,-86.2687,2744,67.0,polygon,False,True,America/Chicago,3,36049,1840004042
9282,Moulton,Moulton,AL,Alabama,1079,Lawrence,34.4843,-87.2831,2726,208.0,polygon,False,True,America/Chicago,3,35650,1840008190
9386,Jemison,Jemison,AL,Alabama,1021,Chilton,32.9696,-86.7339,2672,90.0,polygon,False,True,America/Chicago,3,35085,1840014862
9513,Moundville,Moundville,AL,Alabama,1065,Hale,32.9968,-87.6272,2612,205.0,polygon,False,True,America/Chicago,3,35474,1840016942
9520,Centreville,Centreville,AL,Alabama,1007,Bibb,32.9597,-87.1334,2609,106.0,polygon,False,True,America/Chicago,3,35042,1840007089
9533,Eutaw,Eutaw,AL,Alabama,1063,Greene,32.8436,-87.8987,2603,84.0,polygon,False,True,America/Chicago,3,35462,1840001838
9554,Jackson,Jackson,AL,Alabama,1025,Clarke,31.5318,-87.8915,2593,114.0,polygon,False,True,America/Chicago,3,36545,1840014935
9586,Hartford,Hartford,AL,Alabama,1061,Geneva,31.1055,-85.6916,2578,159.0,polygon,False,True,America/Chicago,3,36344,1840013892
9626,Abbeville,Abbeville,AL,Alabama,1067,Henry,31.5664,-85.2528,2560,63.0,polygon,False,True,America/Chicago,3,36310,1840000552
9630,Indian Springs Village,Indian Springs Village,AL,Alabama,1117,Shelby,33.3591,-86.7493,2559,255.0,polygon,False,True,America/Chicago,3,35242 35124,1840014828
9637,Geneva,Geneva,AL,Alabama,1061,Geneva,31.0437,-85.8763,2557,104.0,polygon,False,True,America/Chicago,3,36340,1840003161
9780,Point Clear,Point Clear,AL,Alabama,1003,Baldwin,30.4902,-87.9105,2482,199.0,polygon,False,False,America/Chicago,3,36564 36532,1840013883
9791,Bayou La Batre,Bayou La Batre,AL,Alabama,1097,Mobile,30.4126,-88.261,2479,127.0,polygon,False,True,America/Chicago,3,36544 36509,1840013897
9797,Trinity,Trinity,AL,Alabama,1103,Morgan,34.6012,-87.0818,2477,193.0,polygon,False,True,America/Chicago,3,35673,1840016612
9895,Taylor,Taylor,AL,Alabama,1069,Houston,31.1658,-85.4697,2428,129.0,polygon,False,True,America/Chicago,3,36301 36305,1840017133
9965,Choccolocco,Choccolocco,AL,Alabama,1015,Calhoun,33.6683,-85.7129,2396,79.0,polygon,False,False,America/Chicago,3,36207 36254,1840022930
9973,Carlisle-Rockledge,Carlisle-Rockledge,AL,Alabama,1055,Etowah,34.114,-86.1191,2391,57.0,polygon,False,True,America/Chicago,3,35956 35954,1840037805
9997,Riverside,Riverside,AL,Alabama,1115,St. Clair,33.6171,-86.2042,2377,105.0,polygon,False,True,America/Chicago,3,35135 35125,1840017995
10023,Ashville,Ashville,AL,Alabama,1115,St. Clair,33.8331,-86.2698,2365,47.0,polygon,False,True,America/Chicago,3,35953 35987,1840013697
10025,Henagar,Henagar,AL,Alabama,1049,DeKalb,34.631,-85.7405,2363,40.0,polygon,False,True,America/Chicago,3,35978,1840014659
10029,Good Hope,Good Hope,AL,Alabama,1043,Cullman,34.1098,-86.8651,2362,115.0,polygon,False,True,America/Chicago,3,35057 35055 35077,1840003328
10035,Smoke Rise,Smoke Rise,AL,Alabama,1009,Blount,33.8789,-86.824,2360,157.0,polygon,False,False,America/Chicago,3,35180,1840013654
10036,Midland City,Midland City,AL,Alabama,1045,Dale,31.3157,-85.4937,2358,150.0,polygon,False,True,America/Chicago,3,36350,1840017084
10041,East Brewton,East Brewton,AL,Alabama,1053,Escambia,31.0906,-87.0556,2356,266.0,polygon,False,True,America/Chicago,3,36426,1840013889
10050,Whitesboro,Whitesboro,AL,Alabama,1055,Etowah,34.1682,-86.0572,2352,51.0,polygon,False,False,America/Chicago,3,35956,1840022891
10159,Bridgeport,Bridgeport,AL,Alabama,1071,Jackson,34.9495,-85.7243,2297,204.0,polygon,False,True,America/Chicago,3,35740,1840001007
10205,Guin,Guin,AL,Alabama,1093,Marion,33.9832,-87.9023,2275,58.0,polygon,False,True,America/Chicago,3,35563,1840013640
10207,Huguley,Huguley,AL,Alabama,1017,Chambers,32.8431,-85.2397,2273,106.0,polygon,False,False,America/Chicago,3,36863,1840013787
10216,Greensboro,Greensboro,AL,Alabama,1065,Hale,32.7014,-87.595,2268,368.0,polygon,False,True,America/Chicago,3,36744,1840006442
10239,Aliceville,Aliceville,AL,Alabama,1107,Pickens,33.1237,-88.1594,2254,190.0,polygon,False,True,America/Chicago,3,35442,1840013758
10245,Evergreen,Evergreen,AL,Alabama,1035,Conecuh,31.4342,-86.9723,2253,68.0,polygon,False,True,America/Chicago,3,36401,1840001842
10257,Lineville,Lineville,AL,Alabama,1027,Clay,33.313,-85.7508,2249,89.0,polygon,False,True,America/Chicago,3,36266,1840008076
10277,York,York,AL,Alabama,1119,Sumter,32.4998,-88.2938,2239,125.0,polygon,False,True,America/Chicago,3,36925,1840015778
10295,Uniontown,Uniontown,AL,Alabama,1105,Perry,32.449,-87.4958,2227,56.0,polygon,False,True,America/Chicago,3,36786,1840016959
10329,Vincent,Vincent,AL,Alabama,1117,Shelby,33.3848,-86.4086,2213,41.0,polygon,False,True,America/Chicago,3,35178,1840016848
10389,Ashford,Ashford,AL,Alabama,1069,Houston,31.1858,-85.2359,2181,135.0,polygon,False,True,America/Chicago,3,36312,1840000737
10457,Morris,Morris,AL,Alabama,1073,Jefferson,33.7467,-86.8037,2149,270.0,polygon,False,True,America/Chicago,3,35071 35116,1840016801
10488,Lipscomb,Lipscomb,AL,Alabama,1073,Jefferson,33.4261,-86.926,2139,703.0,polygon,False,True,America/Chicago,3,35020,1840015667
10510,Owens Cross Roads,Owens Cross Roads,AL,Alabama,1089,Madison,34.5845,-86.4574,2129,99.0,polygon,False,True,America/Chicago,3,35763,1840016521
10598,Graysville,Graysville,AL,Alabama,1073,Jefferson,33.6583,-86.9674,2092,47.0,polygon,False,True,America/Chicago,3,35073,1840003493
10629,Cowarts,Cowarts,AL,Alabama,1069,Houston,31.2041,-85.3062,2079,107.0,polygon,False,True,America/Chicago,3,36303 36321,1840017131
10687,Thorsby,Thorsby,AL,Alabama,1021,Chilton,32.917,-86.7203,2057,136.0,polygon,False,True,America/Chicago,3,35171,1840016920
10688,Wilsonville,Wilsonville,AL,Alabama,1117,Shelby,33.2351,-86.4882,2056,75.0,polygon,False,True,America/Chicago,3,35186,1840016850
10733,Selmont-West Selmont,Selmont-West Selmont,AL,Alabama,1047,Dallas,32.3784,-87.0074,2040,240.0,polygon,False,True,America/Chicago,3,36703 36701,1840035626
10742,Creola,Creola,AL,Alabama,1097,Mobile,30.8903,-88.01,2036,55.0,polygon,False,True,America/Chicago,3,36525,1840014988
10814,Collinsville,Collinsville,AL,Alabama,1049,DeKalb,34.267,-85.8652,2009,198.0,polygon,False,True,America/Chicago,3,35961,1840016553
10829,Level Plains,Level Plains,AL,Alabama,1045,Dale,31.3071,-85.7687,2002,251.0,polygon,False,True,America/Chicago,3,36330 36322,1840017083
10949,Stevenson,Stevenson,AL,Alabama,1071,Jackson,34.8487,-85.8437,1951,97.0,polygon,False,True,America/Chicago,3,35772,1840016526
11059,Florala,Florala,AL,Alabama,1039,Covington,31.0176,-86.3138,1906,69.0,polygon,False,True,America/Chicago,3,36442,1840007209
11061,Dora,Dora,AL,Alabama,1127,Walker,33.7292,-87.085,1905,97.0,polygon,False,True,America/Chicago,3,35130 35062,1840005829
11070,Brundidge,Brundidge,AL,Alabama,1109,Pike,31.7182,-85.8177,1902,75.0,polygon,False,True,America/Chicago,3,36010,1840013848
11083,Slocomb,Slocomb,AL,Alabama,1061,Geneva,31.1103,-85.5954,1898,77.0,polygon,False,True,America/Chicago,3,36375 36349,1840015884
11094,Ashland,Ashland,AL,Alabama,1027,Clay,33.2704,-85.8337,1895,99.0,polygon,False,True,America/Chicago,3,36251,1840006738
11096,Sylvania,Sylvania,AL,Alabama,1049,DeKalb,34.5619,-85.8046,1894,82.0,polygon,False,True,America/Chicago,3,35988 35968,1840016558
11108,Carbon Hill,Carbon Hill,AL,Alabama,1127,Walker,33.8944,-87.5224,1892,132.0,polygon,False,True,America/Chicago,3,35549,1840014766
11143,Linden,Linden,AL,Alabama,1091,Marengo,32.3001,-87.7926,1880,202.0,polygon,False,True,America/Chicago,3,36748,1840005138
11219,Crossville,Crossville,AL,Alabama,1049,DeKalb,34.2853,-85.9997,1857,85.0,polygon,False,True,America/Chicago,3,35962,1840016554
11229,Samson,Samson,AL,Alabama,1061,Geneva,31.1124,-86.0462,1854,197.0,polygon,False,True,America/Chicago,3,36477,1840015883
11242,Vernon,Vernon,AL,Alabama,1075,Lamar,33.7588,-88.1143,1850,121.0,polygon,False,True,America/Chicago,3,35592,1840005593
11243,Cordova,Cordova,AL,Alabama,1127,Walker,33.7613,-87.1925,1850,122.0,polygon,False,True,America/Chicago,3,35550,1840014767
11248,Brookwood,Brookwood,AL,Alabama,1125,Tuscaloosa,33.2397,-87.3277,1848,85.0,polygon,False,True,America/Chicago,3,35444,1840015711
11286,Sulligent,Sulligent,AL,Alabama,1075,Lamar,33.8912,-88.1266,1834,90.0,polygon,False,True,America/Chicago,3,35586,1840015636
11311,Cedar Bluff,Cedar Bluff,AL,Alabama,1019,Cherokee,34.2217,-85.5877,1823,144.0,polygon,False,True,America/Chicago,3,35959,1840005812
11362,Lookout Mountain,Lookout Mountain,AL,Alabama,1055,Etowah,34.1091,-85.9585,1805,45.0,polygon,False,True,America/Chicago,3,35904,1840075152
